fid2,ID_LINE,ID_POINT,DISTANCE,OVERLAND,X,Y,Z
5082,22,5082,82.40435253,83.555306384,143188.05313,2660326.7146,-40.819999695
5083,22,5083,82.942943069,84.107103006,143188.25333,2660326.2146,-40.700000763
5084,22,5084,83.481533609,84.648009721,143188.45353,2660325.7146,-40.649997711
5085,22,5085,84.020124148,85.186971489,143188.65373,2660325.2146,-40.629997253
5086,22,5086,84.558714687,85.725933257,143188.85393,2660324.7146,-40.649997711
5087,22,5087,85.097305227,86.269053618,143189.05413,2660324.2146,-40.579998016
5088,22,5088,85.635895766,86.818762544,143189.25433,2660323.7146,-40.469997406
5089,22,5089,86.174486306,87.360684565,143189.45453,2660323.2146,-40.409999847
5090,22,5090,86.713076845,87.899646333,143189.65473,2660322.7146,-40.38999939
5091,22,5091,87.251667385,88.438236872,143189.85493,2660322.2146,-40.38999939
5092,22,5092,87.790257924,88.976920278,143190.05513,2660321.7146,-40.379997253
5093,22,5093,88.328848463,89.522978068,143190.25532,2660321.2146,-40.290000916
5094,22,5094,88.867439003,90.061661403,143190.45552,2660320.7146,-40.299999237
5095,22,5095,89.406029542,90.601086742,143190.65572,2660320.2146,-40.270000458
5096,22,5096,89.944620082,91.14004851,143190.85592,2660319.7146,-40.25
5097,22,5097,90.483210621,91.679474061,143191.05612,2660319.2146,-40.219997406
5098,22,5098,91.02180116,92.222594913,143191.25632,2660318.7146,-40.290000916
5099,22,5099,91.5603917,92.761185453,143191.45652,2660318.2146,-40.290000916
5100,22,5100,92.098982239,93.299868859,143191.65672,2660317.7146,-40.279998779
5101,22,5101,92.637572779,93.838830627,143191.85692,2660317.2146,-40.299999237
5102,22,5102,93.176163318,94.379736989,143192.05712,2660316.7146,-40.25
5103,22,5103,93.714753857,94.929445915,143192.25732,2660316.2146,-40.36000061
5104,22,5104,94.253344397,95.469519838,143192.45752,2660315.7146,-40.319999695
5105,22,5105,94.791934936,96.011441859,143192.65772,2660315.2146,-40.379997253
5106,22,5106,95.330525476,96.550403627,143192.85792,2660314.7146,-40.399997711
5107,22,5107,95.869116015,97.093523988,143193.05812,2660314.2146,-40.329998016
5108,22,5108,96.407706554,97.632485756,143193.25831,2660313.7146,-40.349998474
5109,22,5109,96.946297094,98.172559679,143193.45851,2660313.2146,-40.38999939
5110,22,5110,97.484887633,98.711985017,143193.65871,2660312.7146,-40.419998169
5111,22,5111,98.023478173,99.251410568,143193.85891,2660312.2146,-40.450000763
5112,22,5112,98.562068712,99.792316931,143194.05911,2660311.7146,-40.5
5113,22,5113,99.100659252,100.33174227,143194.25931,2660311.2146,-40.529998779
5114,22,5114,99.639249791,100.87116761,143194.45951,2660310.7146,-40.5
5115,22,5115,100.17784033,101.40985101,143194.65971,2660310.2146,-40.489997864
5116,22,5116,100.71643087,101.94992494,143194.85991,2660309.7146,-40.529998779
5117,22,5117,101.25502141,102.48860834,143195.06011,2660309.2146,-40.540000916
5118,22,5118,101.79361195,103.02868198,143195.26031,2660308.7146,-40.579998016
5119,22,5119,102.33220249,103.56810753,143195.46051,2660308.2146,-40.61000061
5120,22,5120,102.87079303,104.1070693,143195.66071,2660307.7146,-40.590000153
5121,22,5121,103.40938357,104.64649464,143195.86091,2660307.2146,-40.619998932
5122,22,5122,103.94797411,105.18517798,143196.06111,2660306.7146,-40.629997253
5123,22,5123,104.48656465,105.7252519,143196.2613,2660306.2146,-40.669998169
5124,22,5124,105.02515519,106.26384244,143196.4615,2660305.7146,-40.669998169
5125,22,5125,105.56374572,106.80391636,143196.6617,2660305.2146,-40.629997253
5126,22,5126,106.10233626,107.3425069,143196.8619,2660304.7146,-40.629997253
5127,22,5127,106.6409268,107.88193245,143197.0621,2660304.2146,-40.659999847
5128,22,5128,107.17951734,108.42135779,143197.2623,2660303.7146,-40.689998627
5129,22,5129,107.71810788,108.96078313,143197.4625,2660303.2146,-40.719997406
5130,22,5130,108.25669842,109.50020868,143197.6627,2660302.7146,-40.75
5131,22,5131,108.79528896,110.04111504,143197.8629,2660302.2146,-40.799999237
5132,22,5132,109.3338795,110.58054038,143198.0631,2660301.7146,-40.829998016
5133,22,5133,109.87247004,111.11922379,143198.2633,2660301.2146,-40.840000153
5134,22,5134,110.41106058,111.65864912,143198.4635,2660300.7146,-40.869998932
5135,22,5135,110.94965112,112.19761089,143198.6637,2660300.2146,-40.88999939
5136,22,5136,111.48824166,112.73851726,143198.8639,2660299.7146,-40.939998627
5137,22,5137,112.0268322,113.27710779,143199.06409,2660299.2146,-40.939998627
5138,22,5138,112.56542274,113.81801416,143199.26429,2660298.7146,-40.989997864
5139,22,5139,113.10401328,114.35808808,143199.46449,2660298.2146,-41.029998779
5140,22,5140,113.64260382,114.89704985,143199.66469,2660297.7146,-41.049999237
5141,22,5141,114.18119436,115.43795621,143199.86489,2660297.2146,-41.099998474
5142,22,5142,114.71978489,115.97654675,143200.06509,2660296.7146,-41.099998474
5143,22,5143,115.25837543,116.51662067,143200.26529,2660296.2146,-41.13999939
5144,22,5144,115.79696597,117.05530401,143200.46549,2660295.7146,-41.149997711
5145,22,5145,116.33555651,117.59472935,143200.66569,2660295.2146,-41.119998932
5146,22,5146,116.87414705,118.13369112,143200.86589,2660294.7146,-41.13999939
5147,22,5147,117.41273759,118.67376504,143201.06609,2660294.2146,-41.180000305
5148,22,5148,117.95132813,119.21244837,143201.26629,2660293.7146,-41.189998627
5149,22,5149,118.48991867,119.75113178,143201.46649,2660293.2146,-41.200000763
5150,22,5150,119.02850921,120.29009355,143201.66669,2660292.7146,-41.180000305
5151,22,5151,119.56709975,120.82868409,143201.86689,2660292.2146,-41.180000305
5152,22,5152,120,121.26204611,143202.0278,2660291.8127,-41.200000763
5153,23,5153,0,0,143071.87899,2660368.963,-43.969997406
5154,23,5154,0.5385905394,0.5409063624,143072.07919,2660368.463,-43.919998169
5155,23,5155,1.0771810788,1.0887014554,143072.27939,2660367.963,-43.819999695
5156,23,5156,1.6157716182,1.6332012829,143072.47958,2660367.463,-43.739997864
5157,23,5157,2.1543621576,2.1721630509,143072.67978,2660366.963,-43.719997406
5158,23,5158,2.692952697,2.7130694133,143072.87998,2660366.463,-43.669998169
5159,23,5159,3.2315432364,3.2516599527,143073.08018,2660365.963,-43.669998169
5160,23,5160,3.7701337758,3.7906217208,143073.28038,2660365.463,-43.649997711
5161,23,5161,4.3087243152,4.3293050559,143073.48058,2660364.963,-43.63999939
5162,23,5162,4.8473148546,4.8679884619,143073.68078,2660364.463,-43.629997253
5163,23,5163,5.385905394,5.406671797,143073.88098,2660363.963,-43.619998932
5164,23,5164,5.9244959334,5.9452623364,143074.08118,2660363.463,-43.619998932
5165,23,5165,6.4630864728,6.4838528758,143074.28138,2660362.963,-43.619998932
5166,23,5166,7.0016770122,7.022536211,143074.48158,2660362.463,-43.629997253
5167,23,5167,7.5402675516,7.561497979,143074.68178,2660361.963,-43.649997711
5168,23,5168,8.078858091,8.1004597471,143074.88198,2660361.463,-43.669998169
5169,23,5169,8.6174486304,8.6391430822,143075.08218,2660360.963,-43.659999847
5170,23,5170,9.1560391698,9.1792170053,143075.28238,2660360.463,-43.700000763
5171,23,5171,9.6946297092,9.7192906458,143075.48257,2660359.963,-43.739997864
5172,23,5172,10.233220249,10.257973981,143075.68277,2660359.463,-43.729999542
5173,23,5173,10.771810788,10.79739932,143075.88297,2660358.963,-43.759998322
5174,23,5174,11.310401327,11.335989859,143076.08317,2660358.463,-43.759998322
5175,23,5175,11.848991867,11.876896221,143076.28337,2660357.963,-43.809997559
5176,23,5176,12.387582406,12.415579627,143076.48357,2660357.463,-43.819999695
5177,23,5177,12.926172946,12.954541395,143076.68377,2660356.963,-43.799999237
5178,23,5178,13.464763485,13.493966734,143076.88397,2660356.463,-43.770000458
5179,23,5179,14.003354024,14.038466561,143077.08417,2660355.963,-43.689998627
5180,23,5180,14.541944564,14.600320386,143077.28437,2660355.463,-43.529998779
5181,23,5181,15.080535103,15.165102775,143077.48457,2660354.963,-43.36000061
5182,23,5182,15.619125643,15.705176698,143077.68477,2660354.463,-43.319999695
5183,23,5183,16.157716182,16.247099141,143077.88497,2660353.963,-43.259998322
5184,23,5184,16.696306721,16.785782476,143078.08517,2660353.463,-43.25
5185,23,5185,17.234897261,17.325208026,143078.28537,2660352.963,-43.219997406
5186,23,5186,17.7734878,17.863798566,143078.48556,2660352.463,-43.219997406
5187,23,5187,18.31207834,18.402481901,143078.68576,2660351.963,-43.209999084
5188,23,5188,18.850668879,18.941165236,143078.88596,2660351.463,-43.200000763
5189,23,5189,19.389259418,19.479848642,143079.08616,2660350.963,-43.189998627
5190,23,5190,19.927849958,20.01881041,143079.28636,2660350.463,-43.209999084
5191,23,5191,20.466440497,20.55740095,143079.48656,2660349.963,-43.209999084
5192,23,5192,21.005031037,21.096084285,143079.68676,2660349.463,-43.219997406
5193,23,5193,21.543621576,21.635046053,143079.88696,2660348.963,-43.239997864
5194,23,5194,22.082212115,22.173729459,143080.08716,2660348.463,-43.25
5195,23,5195,22.620802655,22.712691227,143080.28736,2660347.963,-43.270000458
5196,23,5196,23.159393194,23.251374562,143080.48756,2660347.463,-43.279998779
5197,23,5197,23.697983734,23.79033633,143080.68776,2660346.963,-43.299999237
5198,23,5198,24.236574273,24.329298098,143080.88796,2660346.463,-43.279998779
5199,23,5199,24.775164812,24.869372021,143081.08816,2660345.963,-43.239997864
5200,23,5200,25.313755352,25.47185025,143081.28835,2660345.463,-42.969997406
5201,23,5201,25.852345891,26.021558413,143081.48855,2660344.963,-42.86000061
5202,23,5202,26.390936431,26.562465128,143081.68875,2660344.463,-42.809997559
5203,23,5203,26.92952697,27.10337149,143081.88895,2660343.963,-42.759998322
5204,23,5204,27.468117509,27.642054825,143082.08915,2660343.463,-42.75
5205,23,5205,28.006708049,28.181016593,143082.28935,2660342.963,-42.729999542
5206,23,5206,28.545298588,28.719607133,143082.48955,2660342.463,-42.729999542
5207,23,5207,29.083889128,29.259681056,143082.68975,2660341.963,-42.770000458
5208,23,5208,29.622479667,29.798271595,143082.88995,2660341.463,-42.770000458
5209,23,5209,30.161070206,30.337233363,143083.09015,2660340.963,-42.790000916
5210,23,5210,30.699660746,30.876195131,143083.29035,2660340.463,-42.770000458
5211,23,5211,31.238251285,31.44406825,143083.49055,2660339.963,-42.590000153
5212,23,5212,31.776841825,31.993777176,143083.69075,2660339.463,-42.479999542
5213,23,5213,32.315432364,32.545573799,143083.89095,2660338.963,-42.36000061
5214,23,5214,32.854022903,33.131219864,143084.09115,2660338.463,-42.129997253
5215,23,5215,33.392613443,33.670645202,143084.29134,2660337.963,-42.099998474
5216,23,5216,33.931203982,34.210070541,143084.49154,2660337.463,-42.069999695
5217,23,5217,34.469794522,34.750144464,143084.69174,2660336.963,-42.029998779
5218,23,5218,35.008385061,35.293264825,143084.89194,2660336.463,-42.099998474
5219,23,5219,35.5469756,35.83194816,143085.09214,2660335.963,-42.090000153
5220,23,5220,36.08556614,36.370909928,143085.29234,2660335.463,-42.069999695
5221,23,5221,36.624156679,36.909500467,143085.49254,2660334.963,-42.069999695
5222,23,5222,37.162747219,37.45040683,143085.69274,2660334.463,-42.119998932
5223,23,5223,37.701337758,37.991313192,143085.89294,2660333.963,-42.169998169
5224,23,5224,38.239928297,38.534433553,143086.09314,2660333.463,-42.239997864
5225,23,5225,38.778518837,39.080491972,143086.29334,2660332.963,-42.329998016
5226,23,5226,39.317109376,39.619917522,143086.49354,2660332.463,-42.36000061
5227,23,5227,39.855699916,40.184699911,143086.69374,2660331.963,-42.529998779
5228,23,5228,40.394290455,40.734408837,143086.89394,2660331.463,-42.63999939
5229,23,5229,40.932880994,41.308934793,143087.09414,2660330.963,-42.840000153
5230,23,5230,41.471471534,41.856729886,143087.29433,2660330.463,-42.939998627
5231,23,5231,42.010062073,42.410787687,143087.49453,2660329.963,-43.069999695
5232,23,5232,42.548652613,42.985313644,143087.69473,2660329.463,-43.270000458
5233,23,5233,43.087243152,43.567102805,143087.89493,2660328.963,-43.489997864
5234,23,5234,43.625833691,44.145186697,143088.09513,2660328.463,-43.700000763
5235,23,5235,44.164424231,44.716307741,143088.29533,2660327.963,-43.88999939
5236,23,5236,44.70301477,45.28418086,143088.49553,2660327.463,-44.069999695
5237,23,5237,45.24160531,45.855301904,143088.69573,2660326.963,-44.259998322
5238,23,5238,45.780195849,46.401360323,143088.89593,2660326.463,-44.349998474
5239,23,5239,46.318786388,46.955418124,143089.09613,2660325.963,-44.479999542
5240,23,5240,46.857376928,47.495492047,143089.29633,2660325.463,-44.520000458
5241,23,5241,47.395967467,48.039991314,143089.49653,2660324.963,-44.599998474
5242,23,5242,47.934558007,48.587787104,143089.69673,2660324.463,-44.700000763
5243,23,5243,48.473148546,49.129709124,143089.89693,2660323.963,-44.759998322
5244,23,5244,49.011739085,49.67941805,143090.09713,2660323.463,-44.869998932
5245,23,5245,49.550329625,50.229126976,143090.29732,2660322.963,-44.979999542
5246,23,5246,50.088920164,50.7882147,143090.49752,2660322.463,-45.129997253
5247,23,5247,50.627510704,51.356087818,143090.69772,2660321.963,-45.309997559
5248,23,5248,51.166101243,51.915176565,143090.89792,2660321.463,-45.459999084
5249,23,5249,51.704691782,52.493259072,143091.09812,2660320.963,-45.669998169
5250,23,5250,52.243282322,53.039317491,143091.29832,2660320.463,-45.759998322
5251,23,5251,52.781872861,53.582437851,143091.49852,2660319.963,-45.829998016
5252,23,5252,53.320463401,54.12849627,143091.69872,2660319.463,-45.919998169
5253,23,5253,53.85905394,54.667458038,143091.89892,2660318.963,-45.939998627
5254,23,5254,54.397644479,55.209380481,143092.09912,2660318.463,-46
5255,23,5255,54.936235019,55.748805819,143092.29932,2660317.963,-46.029998779
5256,23,5256,55.474825558,56.287767588,143092.49952,2660317.463,-46.049999237
5257,23,5257,56.013416098,56.826729356,143092.69972,2660316.963,-46.069999695
5258,23,5258,56.552006637,57.366154906,143092.89992,2660316.463,-46.039997101
5259,23,5259,57.090597176,57.915863069,143093.10011,2660315.963,-45.930000305
5260,23,5260,57.629187716,58.483736188,143093.30031,2660315.463,-45.75
5261,23,5261,58.167778255,59.03553364,143093.50051,2660314.963,-45.629997253
5262,23,5262,58.706368795,59.576440002,143093.70071,2660314.463,-45.579998016
5263,23,5263,59.244959334,60.116513926,143093.90091,2660313.963,-45.539997101
5264,23,5264,59.783549873,60.664309019,143094.10111,2660313.463,-45.439998627
5265,23,5265,60.322140413,61.212104112,143094.30131,2660312.963,-45.340000153
5266,23,5266,60.860730952,61.759899901,143094.50151,2660312.463,-45.239997864
5267,23,5267,61.399321492,62.300806263,143094.70171,2660311.963,-45.189998627
5268,23,5268,61.937912031,62.839489599,143094.90191,2660311.463,-45.180000305
5269,23,5269,62.47650257,63.378080138,143095.10211,2660310.963,-45.180000305
5270,23,5270,63.01509311,63.917041906,143095.30231,2660310.463,-45.159999847
5271,23,5271,63.553683649,64.458964349,143095.50251,2660309.963,-45.099998474
5272,23,5272,64.092274189,64.998389687,143095.70271,2660309.463,-45.069999695
5273,23,5273,64.630864728,65.537073022,143095.90291,2660308.963,-45.079998016
5274,23,5274,65.169455267,66.080193383,143096.1031,2660308.463,-45.149997711
5275,23,5275,65.708045807,66.619618934,143096.3033,2660307.963,-45.180000305
5276,23,5276,66.246636346,67.158209473,143096.5035,2660307.463,-45.180000305
5277,23,5277,66.785226886,67.697171242,143096.7037,2660306.963,-45.200000763
5278,23,5278,67.323817425,68.235761781,143096.9039,2660306.463,-45.200000763
5279,23,5279,67.862407964,68.776668496,143097.1041,2660305.963,-45.149997711
5280,23,5280,68.400998504,69.316093834,143097.3043,2660305.463,-45.119998932
5281,23,5281,68.939589043,69.862152253,143097.5045,2660304.963,-45.029998779
5282,23,5282,69.478179583,70.405272614,143097.7047,2660304.463,-44.959999084
5283,23,5283,70.016770122,70.961761247,143097.9049,2660303.963,-44.819999695
5284,23,5284,70.555360661,71.559825524,143098.1051,2660303.463,-44.559997559
5285,23,5285,71.093951201,72.145470091,143098.3053,2660302.963,-44.329998016
5286,23,5286,71.63254174,72.810435724,143098.5055,2660302.463,-43.939998627
5287,23,5287,72.17113228,73.369523447,143098.7057,2660301.963,-43.790000916
5288,23,5288,72.709722819,73.928612194,143098.9059,2660301.463,-43.63999939
5289,23,5289,73.248313358,74.473112022,143099.10609,2660300.963,-43.559997559
5290,23,5290,73.786903898,75.013185662,143099.30629,2660300.463,-43.520000458
5291,23,5291,74.325494437,75.55214743,143099.50649,2660299.963,-43.5
5292,23,5292,74.864084977,76.091109198,143099.70669,2660299.463,-43.520000458
5293,23,5293,75.402675516,76.629792604,143099.90689,2660298.963,-43.509998322
5294,23,5294,75.941266055,77.175851023,143100.10709,2660298.463,-43.419998169
5295,23,5295,76.479856595,77.723646116,143100.30729,2660297.963,-43.319999695
5296,23,5296,77.018447134,78.282734863,143100.50749,2660297.463,-43.169998169
5297,23,5297,77.557037674,78.853855907,143100.70769,2660296.963,-42.979999542
5298,23,5298,78.095628213,79.424976952,143100.90789,2660296.463,-42.790000916
5299,23,5299,78.634218752,80.014621399,143101.10809,2660295.963,-42.549999237
5300,23,5300,79.172809292,80.673772809,143101.30829,2660295.463,-42.169998169
5301,23,5301,79.711399831,81.280797591,143101.50849,2660294.963,-41.88999939
5302,23,5302,80.249990371,81.862588194,143101.70869,2660294.463,-41.669998169
5303,23,5303,80.78858091,82.489070096,143101.90889,2660293.963,-41.349998474
5304,23,5304,81.327171449,83.067152603,143102.10908,2660293.463,-41.13999939
5305,23,5305,81.865761989,83.67885539,143102.30928,2660292.963,-40.849998474
5306,23,5306,82.404352528,84.235344023,143102.50948,2660292.463,-40.709999084
5307,23,5307,82.942943068,84.779843851,143102.70968,2660291.963,-40.629997253
5308,23,5308,83.481533607,85.319917491,143102.90988,2660291.463,-40.590000153
5309,23,5309,84.020124146,85.85850803,143103.11008,2660290.963,-40.590000153
5310,23,5310,84.558714686,86.412565831,143103.31028,2660290.463,-40.459999084
5311,23,5311,85.097305225,86.971654578,143103.51048,2660289.963,-40.309997559
5312,23,5312,85.635895765,87.511728219,143103.71068,2660289.463,-40.270000458
5313,23,5313,86.174486304,88.050411625,143103.91088,2660288.963,-40.259998322
5314,23,5314,86.713076843,88.589373393,143104.11108,2660288.463,-40.279998779
5315,23,5315,87.251667383,89.128056799,143104.31128,2660287.963,-40.290000916
5316,23,5316,87.790257922,89.669978819,143104.51148,2660287.463,-40.349998474
5317,23,5317,88.328848462,90.208662225,143104.71168,2660286.963,-40.36000061
5318,23,5318,88.867439001,90.747623852,143104.91188,2660286.463,-40.379997253
5319,23,5319,89.40602954,91.288530567,143105.11207,2660285.963,-40.430000305
5320,23,5320,89.94462008,91.827955905,143105.31227,2660285.463,-40.459999084
5321,23,5321,90.483210619,92.372455733,143105.51247,2660284.963,-40.540000916
5322,23,5322,91.021801159,92.911417501,143105.71267,2660284.463,-40.520000458
5323,23,5323,91.560391698,93.45921329,143105.91287,2660283.963,-40.419998169
